Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;60; FRANCIA             ;112;47,31;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;67; IRLANDA             ;130;48;65;42
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;8; BARCELONA           ;111;39;48;36
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;11; CADIZ               ;354;39,5;48,5;35,5
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;12; CASTELLON           ;750;38,75;48,5;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;15; LA CORUÑA           ;70;40;48,5;35,5
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;21; HUELVA              ;4090;38,9;48,5;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;30; MURCIA              ;211;38,75;48,5;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;36; PONTEVEDRA          ;820;38,8;48,5;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;43; TARRAGONA           ;82;37,17;45;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;60; FRANCIA             ;796;39,22;48,5;32
20190201;20190228;P5 0702; GAMBAS PLANCHA           ;67; IRLANDA             ;910;40;48,5;35,5
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;8; BARCELONA           ;143;12;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;11; CADIZ               ;456;12,25;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;12; CASTELLON           ;1014;12,25;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;15; LA CORUÑA           ;90;12,5;21,5;9,5
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;21; HUELVA              ;5390;12,26;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;30; MURCIA              ;276;12,2;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;36; PONTEVEDRA          ;1140;12,4;21,5;9,5
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;43; TARRAGONA           ;118;12;20;9,25
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;60; FRANCIA             ;1071;12,31;22;9
20190201;20190228;P5 0703; GAMBAS ARROCERAS         ;67; IRLANDA             ;1170;12,5;21,5;9,5
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;8; BARCELONA           ;16;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;11; CADIZ               ;52;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;12; CASTELLON           ;55;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;15; LA CORUÑA           ;10;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;21; HUELVA              ;452;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;30; MURCIA              ;23;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;36; PONTEVEDRA          ;31;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;60; FRANCIA             ;66;32;34;20
20190201;20190228;P5 0704; GAMBAS COCIDAS GRANDES   ;67; IRLANDA             ;130;32;34;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;8; BARCELONA           ;32;20;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;11; CADIZ               ;101;20;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;12; CASTELLON           ;215;20,5;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;15; LA CORUÑA           ;20;20;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;21; HUELVA              ;1169;20,43;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;30; MURCIA              ;60;20,6;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;36; PONTEVEDRA          ;234;20;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;43; TARRAGONA           ;24;22;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;60; FRANCIA             ;226;20,19;30;20
20190201;20190228;P5 0705; GAMBAS COCIDAS MEDIANAS  ;67; IRLANDA             ;260;20;30;20
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;11; CADIZ               ;282;25;36;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;12; CASTELLON           ;696;25,77;42;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;20; GUIPUZCOA           ;213;25;36;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;21; HUELVA              ;251;25;36;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;30; MURCIA              ;39;28,33;42;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;36; PONTEVEDRA          ;5814;25,91;42;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;39; CANTABRIA           ;941;25;36;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;43; TARRAGONA           ;63;28,33;42;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;48; VIZCAYA             ;6946;25,83;42;25
20190201;20190228;P5 0801; LANGOSTINO FRESCO        ;60; FRANCIA             ;309;25;36;25
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;11; CADIZ               ;71;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;12; CASTELLON           ;174;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;20; GUIPUZCOA           ;53;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;21; HUELVA              ;63;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;30; MURCIA              ;10;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;36; PONTEVEDRA          ;1454;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;39; CANTABRIA           ;235;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;43; TARRAGONA           ;16;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;48; VIZCAYA             ;1737;8,5;8,5;8
20190201;20190228;P5 0802; LANGOSTINO COCIDO GRANDE ;60; FRANCIA             ;78;8,5;8,5;8
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;11; CADIZ               ;117;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;12; CASTELLON           ;290;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;20; GUIPUZCOA           ;89;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;21; HUELVA              ;105;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;30; MURCIA              ;16;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;36; PONTEVEDRA          ;2424;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;39; CANTABRIA           ;392;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;43; TARRAGONA           ;26;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;48; VIZCAYA             ;2895;7,5;7,5;7
20190201;20190228;P5 0803; LANGOSTINO COCIDO MEDIANO;60; FRANCIA             ;128;7,5;7,5;7
20190201;20190228;P5 0901; MEJILLON EXTRA           ;12; CASTELLON           ;215;2,36;3,2;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;15; LA CORUÑA           ;4388;2,35;3,2;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;20; GUIPUZCOA           ;1136;2,38;3,2;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;30; MURCIA              ;1350;2,32;3;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;33; ASTURIAS            ;180;2,4;3;2,15
20190201;20190228;P5 0901; MEJILLON EXTRA           ;36; PONTEVEDRA          ;47739;2,35;3,2;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;46; VALENCIA            ;12;2,5;3,2;2,15
20190201;20190228;P5 0901; MEJILLON EXTRA           ;48; VIZCAYA             ;3945;2,36;3,2;2
20190201;20190228;P5 0901; MEJILLON EXTRA           ;60; FRANCIA             ;911;2,35;3;2
20190201;20190228;P5 0902; MEJILLON GRANDE          ;12; CASTELLON           ;505;1,58;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;15; LA CORUÑA           ;10242;1,58;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;20; GUIPUZCOA           ;2649;1,59;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;30; MURCIA              ;3150;1,56;1,65;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;33; ASTURIAS            ;420;1,6;1,65;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;36; PONTEVEDRA          ;111396;1,58;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;46; VALENCIA            ;28;1,65;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;48; VIZCAYA             ;9204;1,58;1,75;1,5
20190201;20190228;P5 0902; MEJILLON GRANDE          ;60; FRANCIA             ;2124;1,58;1,65;1,5
20190201;20190228;P5 0903; MEJILLON NORMAL          ;12; CASTELLON           ;726;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;15; LA CORUÑA           ;14635;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;20; GUIPUZCOA           ;3783;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;30; MURCIA              ;4500;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;33; ASTURIAS            ;600;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;36; PONTEVEDRA          ;159140;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;46; VALENCIA            ;40;1,35;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;48; VIZCAYA             ;13147;1,3;1,4;1,2
20190201;20190228;P5 0903; MEJILLON NORMAL          ;60; FRANCIA             ;3036;1,3;1,4;1,2
20190201;20190228;P5 1002; PERCEBE NACIONAL         ;15; LA CORUÑA           ;291;59,77;110;18
20190201;20190228;P5 1002; PERCEBE NACIONAL         ;20; GUIPUZCOA           ;1526;61,38;110;18
20190201;20190228;P5 1002; PERCEBE NACIONAL         ;36; PONTEVEDRA          ;56;50;100;18
20190201;20190228;P5 1002; PERCEBE NACIONAL         ;48; VIZCAYA             ;22;68;110;42
20190201;20190228;P5 1003; PERCEBE IMPORTACION      ;15; LA CORUÑA           ;571;22,41;36;7
20190201;20190228;P5 1003; PERCEBE IMPORTACION      ;20; GUIPUZCOA           ;2999;23,25;36;7
20190201;20190228;P5 1003; PERCEBE IMPORTACION      ;36; PONTEVEDRA          ;104;16;25;7
20190201;20190228;P5 1003; PERCEBE IMPORTACION      ;48; VIZCAYA             ;52;25;36;12
20190201;20190228;P5 1101; QUISQUILLA               ;15; LA CORUÑA           ;11;30;55;15
20190201;20190228;P5 1101; QUISQUILLA               ;20; GUIPUZCOA           ;554;30,8;55;15
20190201;20190228;P5 1101; QUISQUILLA               ;21; HUELVA              ;12;32;50;15
20190201;20190228;P5 1101; QUISQUILLA               ;63; GRAN BRETAÑA        ;28;30,67;55;15
20190201;20190228;P5 1202; BERBERECHO GRANDE        ;15; LA CORUÑA           ;2752;13,74;19,5;12
20190201;20190228;P5 1202; BERBERECHO GRANDE        ;20; GUIPUZCOA           ;195;14;18;12
20190201;20190228;P5 1202; BERBERECHO GRANDE        ;30; MURCIA              ;225;14;18;12,5
20190201;20190228;P5 1202; BERBERECHO GRANDE        ;36; PONTEVEDRA          ;7460;13,76;19,5;12
20190201;20190228;P5 1203; BERBERECHO MEDIANO       ;15; LA CORUÑA           ;2569;10,03;12;7
20190201;20190228;P5 1203; BERBERECHO MEDIANO       ;20; GUIPUZCOA           ;177;10,08;12;7
20190201;20190228;P5 1203; BERBERECHO MEDIANO       ;30; MURCIA              ;200;10;12;7,5
20190201;20190228;P5 1203; BERBERECHO MEDIANO       ;36; PONTEVEDRA          ;6969;10,01;12;7
20190201;20190228;P5 1204; BERBERECHO PEQUEÑO       ;15; LA CORUÑA           ;716;6,58;8;4
20190201;20190228;P5 1204; BERBERECHO PEQUEÑO       ;20; GUIPUZCOA           ;60;6,53;7,5;4
20190201;20190228;P5 1204; BERBERECHO PEQUEÑO       ;30; MURCIA              ;75;6,5;7;4,5
20190201;20190228;P5 1204; BERBERECHO PEQUEÑO       ;36; PONTEVEDRA          ;1891;6,56;8;4
20190201;20190228;P5 1301; BIGAROS O CARACOLILLOS   ;15; LA CORUÑA           ;1734;12,53;14;8,5
20190201;20190228;P5 1301; BIGAROS O CARACOLILLOS   ;20; GUIPUZCOA           ;580;12;14;8,5
20190201;20190228;P5 1301; BIGAROS O CARACOLILLOS   ;36; PONTEVEDRA          ;878;11,6;13,5;8,5
20190201;20190228;P5 1301; BIGAROS O CARACOLILLOS   ;60; FRANCIA             ;555;11,42;13,5;8,5
20190201;20190228;P5 1301; BIGAROS O CARACOLILLOS   ;63; GRAN BRETAÑA        ;890;12;14;8,5
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;15; LA CORUÑA           ;7;30;32;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;20; GUIPUZCOA           ;305;30;34;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;36; PONTEVEDRA          ;95;30;32;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;46; VALENCIA            ;38;30;30;30
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;48; VIZCAYA             ;344;30,23;36,5;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;60; FRANCIA             ;303;30;34;28,5
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;63; GRAN BRETAÑA        ;84;30;34;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;90; MARRUECOS           ;28;31;36;28
20190201;20190228;P5 1402; BOGAVANTE GRANDE         ;94; ESTADOS UNIDOS      ;2717;30;34;28
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;15; LA CORUÑA           ;10;28;30;24,5
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;20; GUIPUZCOA           ;441;26,75;30;24
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;36; PONTEVEDRA          ;140;28;30;24,5
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;46; VALENCIA            ;49;30;30;30
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;48; VIZCAYA             ;504;26,45;30;24
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;60; FRANCIA             ;392;28,25;30;24
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;63; GRAN BRETAÑA        ;126;26,25;28,5;24
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;90; MARRUECOS           ;42;26;28,5;24
20190201;20190228;P5 1403; BOGAVANTE MEDIANO        ;94; ESTADOS UNIDOS      ;4000;27,06;30;24
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;15; LA CORUÑA           ;5;24,25;30;18
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;20; GUIPUZCOA           ;287;20,42;30;17,5
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;36; PONTEVEDRA          ;94;24,25;30;18
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;46; VALENCIA            ;22;30;30;30
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;48; VIZCAYA             ;341;19,55;30;15,5
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;60; FRANCIA             ;178;24,25;30;17,5
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;63; GRAN BRETAÑA        ;90;18,5;20;17,5
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;90; MARRUECOS           ;30;18,5;21;16,5
20190201;20190228;P5 1404; BOGAVANTE PEQUEÑO        ;94; ESTADOS UNIDOS      ;2736;21,38;30;17,5
20190201;20190228;P5 1603; BUEY VIVO                ;15; LA CORUÑA           ;10;7,5;7,5;6
20190201;20190228;P5 1603; BUEY VIVO                ;20; GUIPUZCOA           ;7210;8,67;10,25;6
20190201;20190228;P5 1603; BUEY VIVO                ;33; ASTURIAS            ;350;9,5;10;8,5
20190201;20190228;P5 1603; BUEY VIVO                ;36; PONTEVEDRA          ;937;8;9;6
20190201;20190228;P5 1603; BUEY VIVO                ;39; CANTABRIA           ;10;9;9;6
20190201;20190228;P5 1603; BUEY VIVO                ;60; FRANCIA             ;300;7,5;7,5;6
20190201;20190228;P5 1603; BUEY VIVO                ;63; GRAN BRETAÑA        ;4132;8,67;10;6
20190201;20190228;P5 1802; CARABINERO GRANDE        ;15; LA CORUÑA           ;2;45;55;43
20190201;20190228;P5 1802; CARABINERO GRANDE        ;30; MURCIA              ;10;44,5;60;40
20190201;20190228;P5 1803; CARABINERO MEDIANO       ;15; LA CORUÑA           ;3;32;35;30
20190201;20190228;P5 1803; CARABINERO MEDIANO       ;30; MURCIA              ;36;32,67;38,5;25
20190201;20190228;P5 1804; CARABINERO PEQUEÑO       ;15; LA CORUÑA           ;1;18;21;17
20190201;20190228;P5 1804; CARABINERO PEQUEÑO       ;30; MURCIA              ;31;19,17;30;14
20190201;20190228;P5 1901; CENTOLLA DE IMPORTACION  ;20; GUIPUZCOA           ;3398;6,78;8,5;5
20190201;20190228;P5 1901; CENTOLLA DE IMPORTACION  ;36; PONTEVEDRA          ;2518;6,44;8,5;5
20190201;20190228;P5 1901; CENTOLLA DE IMPORTACION  ;48; VIZCAYA             ;429;7;8,5;5
20190201;20190228;P5 1901; CENTOLLA DE IMPORTACION  ;63; GRAN BRETAÑA        ;4001;6,63;8,5;5
20190201;20190228;P5 1901; CENTOLLA DE IMPORTACION  ;90; MARRUECOS           ;55;6,85;7,2;6,5
20190201;20190228;P5 1902; CENTOLLA -GALICIA- GRANDE;20; GUIPUZCOA           ;1062;32,1;35;26
20190201;20190228;P5 1902; CENTOLLA -GALICIA- GRANDE;36; PONTEVEDRA          ;420;32;34;26
20190201;20190228;P5 1902; CENTOLLA -GALICIA- GRANDE;48; VIZCAYA             ;83;32;34;26
20190201;20190228;P5 1902; CENTOLLA -GALICIA- GRANDE;63; GRAN BRETAÑA        ;1116;32;34;26
20190201;20190228;P5 1902; CENTOLLA -GALICIA- GRANDE;90; MARRUECOS           ;35;32;34;28,5
20190201;20190228;P5 1903; CENTOLLA GALICIA MEDIANA ;20; GUIPUZCOA           ;346;14,64;20;10,5
20190201;20190228;P5 1903; CENTOLLA GALICIA MEDIANA ;36; PONTEVEDRA          ;194;12,93;18;10,5
20190201;20190228;P5 1903; CENTOLLA GALICIA MEDIANA ;48; VIZCAYA             ;14;14;18;14
20190201;20190228;P5 1903; CENTOLLA GALICIA MEDIANA ;63; GRAN BRETAÑA        ;432;14,5;20;10,5
20190201;20190228;P5 1903; CENTOLLA GALICIA MEDIANA ;90; MARRUECOS           ;10;17,5;18,5;15
20190201;20190228;P5 2001; COQUINAS                 ;15; LA CORUÑA           ;6;10,5;14,5;8,5
20190201;20190228;P5 2001; COQUINAS                 ;21; HUELVA              ;162;10,5;14,5;8,5
20190201;20190228;P5 2001; COQUINAS                 ;36; PONTEVEDRA          ;4352;10,64;15,5;8,25
20190201;20190228;P5 2001; COQUINAS                 ;46; VALENCIA            ;166;11;15;8,5
20190201;20190228;P5 2001; COQUINAS                 ;48; VIZCAYA             ;1578;10,5;14,5;8,5
20190201;20190228;P5 2001; COQUINAS                 ;60; FRANCIA             ;308;10,5;14,5;8,5
20190201;20190228;P5 2001; COQUINAS                 ;69; PORTUGAL            ;56;11,5;15;11
20190201;20190228;P5 2101; CHOCHAS                  ;15; LA CORUÑA           ;480;10,82;14,42;5,41
20190201;20190228;P5 2201; LANGOSTAS                ;20; GUIPUZCOA           ;82;70;72;70
20190201;20190228;P5 2201; LANGOSTAS                ;30; MURCIA              ;40;70;72;70
20190201;20190228;P5 2201; LANGOSTAS                ;90; MARRUECOS           ;80;70;72;70
20190201;20190228;P5 2301; NAVAJAS                  ;15; LA CORUÑA           ;176;12,58;16,5;10
20190201;20190228;P5 2301; NAVAJAS                  ;20; GUIPUZCOA           ;134;13;16,5;10
20190201;20190228;P5 2301; NAVAJAS                  ;36; PONTEVEDRA          ;147;12,42;16,5;10
20190201;20190228;P5 2301; NAVAJAS                  ;48; VIZCAYA             ;204;12,36;16,5;10
20190201;20190228;P5 2301; NAVAJAS                  ;60; FRANCIA             ;6;11,5;12;10
20190201;20190228;P5 2302; NAVAJA EUROPEA ATLANTICA ;15; LA CORUÑA           ;464;5,03;7;4
20190201;20190228;P5 2302; NAVAJA EUROPEA ATLANTICA ;20; GUIPUZCOA           ;357;5,01;6,5;4
20190201;20190228;P5 2302; NAVAJA EUROPEA ATLANTICA ;36; PONTEVEDRA          ;416;5,18;7;4
20190201;20190228;P5 2302; NAVAJA EUROPEA ATLANTICA ;48; VIZCAYA             ;574;4,97;7;4
20190201;20190228;P5 2302; NAVAJA EUROPEA ATLANTICA ;60; FRANCIA             ;20;5;6,5;4,5
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;15; LA CORUÑA           ;6;12,5;14,5;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;20; GUIPUZCOA           ;4216;13,56;24;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;21; HUELVA              ;137;12,5;14,5;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;33; ASTURIAS            ;500;12,75;20;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;36; PONTEVEDRA          ;4324;12,44;16;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;48; VIZCAYA             ;633;12,25;16;9
20190201;20190228;P5 2402; NECORAS DE IMPORTACION   ;63; GRAN BRETAÑA        ;4863;12,64;20;9
20190201;20190228;P5 2501; OSTIONES                 ;15; LA CORUÑA           ;20;3,5;3,5;3,2
20190201;20190228;P5 2601; OSTRA GIGANTE            ;8; BARCELONA           ;1;0,29;0,31;0,28
20190201;20190228;P5 2601; OSTRA GIGANTE            ;15; LA CORUÑA           ;211;0,29;0,31;0,28
20190201;20190228;P5 2601; OSTRA GIGANTE            ;20; GUIPUZCOA           ;58;0,29;0,31;0,28
20190201;20190228;P5 2601; OSTRA GIGANTE            ;36; PONTEVEDRA          ;1309;0,29;0,31;0,28
20190201;20190228;P5 2601; OSTRA GIGANTE            ;48; VIZCAYA             ;108;0,29;0,31;0,28
